,index,tweet_id,health_word,rating,rating_category,text
6521,6524,1.153904562836779e+18,headache,2,personal_health,Good Morning JP/ Loxley Love ladies and everyone. Hope you all have a great day xx Its still warm after the storm and woke up with a headache x
6522,6525,1.153870185004241e+18,fever,2,personal_health,"Fever is down and my throat isn’t sore. I’m going try to eat a full meal tomorrow.  
 https://t.co/LjTQ4OZBnr"
6523,6526,1.1536114294524273e+18,headache,2,personal_health,i just got a major fuckin headache. smh
6524,6527,1.1471265686255411e+18,migraine,2,personal_health,I’ve had a migraine since yesterday 😭
6525,6528,1.1588499280404726e+18,cough,2,personal_health,can’t sleep with this pissing annoying cough any tips pls help😠😠😠
6526,6529,1.1472108499222733e+18,migraine,2,personal_health,"boys no stream unless its a late one tonight, got a pretty bad migraine trying to chillax till it goes away a bit... still looking forward to more ranked tho!"
6527,6530,1.158146464767365e+18,cough,2,personal_health,Cough not getting any better.
6528,6531,1.1473930058438861e+18,headache,2,personal_health,I have a splitting headache
6529,6532,1.1473579418567107e+18,migraine,2,personal_health,I was running around with my niece all day. Aunty Danielle is exhausted with a migraine and staying in tonight
6530,6533,1.1536562050316943e+18,fever,2,personal_health,"Day by day getting screwed up..
Can't tolerate this f******  fever 😈😤 ..
💉💊 — feeling alone in Kolar Gold Fields https://t.co/PHsAUw5xUZ"
6531,6534,1.1472385600487997e+18,headache,2,personal_health,Banging headache and been running on a cheese sandwich all day 🥴
6532,6535,1.1534297777279672e+18,headache,2,personal_health,i got a headache and im just not ohkay lol . 🙃
6533,6536,1.1581927849662054e+18,cough,2,personal_health,My cough persisted last night. Do I need to get a check up again? My throat fucking hurts. I wheeze when I cough.
6534,6537,1.1538034226944369e+18,migraine,2,personal_health,"Ok, got antibiotics and something for the pain. Lets kick this migraine w/possible sinus infection in the ass!"
6535,6538,1.1571256553575793e+18,cough,2,personal_health,"WA pharmacists can now immunise people against illnesses such as whooping cough, measles and meningococcal disease, but doctors warn they are better qualified for the job. @Gary_Adshead #9News https://t.co/Rdu7v3VIQ1"
6536,6539,1.147216393852674e+18,migraine,2,personal_health,The worst thing about this migraine is just that my head hurts. The rest of my body wants to get up and go and move around and my heads like ; https://t.co/REXhCNR1Tw
6537,6540,1.1536645650387886e+18,headache,2,personal_health,got a headache early this morning .
6538,6541,1.1538476865604608e+18,migraine,2,personal_health,I have a migraine and Camille’s screeching just elevated it to a whole other level.  #rhobh
6539,6542,1.1472282990112195e+18,headache,2,personal_health,I have a headache and I don’t get off till 9 I’m sick 😭
6540,6543,1.1538465878499246e+18,headache,2,personal_health,I got a serious headache bruh.. shit got me grumpy asf😤
6541,6544,1.1540356729041551e+18,fever,2,personal_health,Hay fever is kicking my arse today
6542,6545,1.1472520907435459e+18,headache,2,personal_health,"I’ve got headache, I’m nauseous, I feel faint, I ache from head to toe and I’m boiling. Am I dying?? 🤷‍♀️"
6543,6546,1.147517524918952e+18,headache,2,personal_health,This headache is killing me
6544,6547,1.1539941829706301e+18,migraine,2,personal_health,I'd like people to pay me enough money to write short fiction that I would not have to do things like go into work with a migraine. https://t.co/4RtTSlIBfs
6545,6548,1.1474654994979144e+18,migraine,2,personal_health,I woke up with a damn migraine! How the fuck did that happen?
6546,6549,1.1535411403368776e+18,fever,2,personal_health,Sweating this fever out during this stupid ass Summer has got to be karma for something. The fuuuuuck 🤒😭 at least I have tomorrow off. 🥵
6547,6550,1.1537420292826726e+18,migraine,2,personal_health,Woke up with the worst migraine this morning. Had to miss the first half of work but still came in to get these orders done. See you guys tonight!
6548,6551,1.1540916915881656e+18,migraine,2,personal_health,I had a migraine last night and wasn't able to sleep so I called out of work today. Meds for migraine leave me feeling terrible &amp; staying home to be a potato makes me sad. I haven't even watched anything 😭
6549,6552,1.1537160369837548e+18,headache,2,personal_health,"Headache, irritability, no motivation, and fatigued. 

But still praying for an August baby! 

#1andahalfweeks #whatisnesting"
6550,6553,1.1473806113231913e+18,headache,2,personal_health,I have a headache so bad
6551,6554,1.153490648596734e+18,headache,2,personal_health,ive been nauseous and had a headache all day. what in the world 😷
6552,6555,1.1471346517707694e+18,migraine,2,personal_health,"Due to unforseen internal head explosions (migraine) I wasn't able to stream yesterday. But it is the weekend, and I will be live tonight around 6 if anyone wants to join!"
6553,6556,1.1531323315799572e+18,migraine,2,personal_health,I would absolutely fucking love my migraine to go the fuck away for a while. It’s been 2-3 fucking days this isn’t funny anymore. REEEEEE
6554,6557,1.1530855938924462e+18,headache,2,personal_health,"Ofc I got my period today. Cramps, headache, humidity. ✌🏻"
6555,6558,1.1473942012750316e+18,headache,2,personal_health,This headache I have is about to have me in tears 😩
6556,6559,1.1540544335563735e+18,fever,2,personal_health,Watched the Mary Poppins returns while one kid had a fever while on vacation. 😢 #Proud2bKISD https://t.co/j8MMijuwrJ
6557,6560,1.1544237778764636e+18,fever,2,personal_health,"i have a fever
 https://t.co/zEb4QR2RbV"
6558,6561,1.1472866730106266e+18,headache,2,personal_health,I really wish this headache would go away ...
6559,6562,1.14726732926652e+18,headache,2,personal_health,this headache is really GETTING ME
6560,6563,1.1538927434599834e+18,migraine,2,personal_health,I wish I could stay in the shower forever... this migraine is killing me.
6561,6564,1.1537073686952305e+18,headache,2,personal_health,im still sad n i got a headache n can’t fall asleep again sooo i think imma watch ateez videos to make me feel better bc i miss them 🥳
6562,6565,1.1537373256600863e+18,headache,2,personal_health,"I couldn't figure out why I got an excruciating headache so early in the day today. 
I forgot to change into my glasses for florescent lights when I into the drugstore this morning. 
Brain injury is fun."
6563,6566,1.153486271349756e+18,migraine,2,personal_health,My migraine makes me so cranky to the point that I want to set my apartment on fire with myself in it I'm so mad everything is ugly
6564,6567,1.1534008459014554e+18,headache,2,personal_health,"Am I dehydrated or sleep-drunk? Cuz I’ve had this headache since I woke up, but I can’t tell if I need water or a regular sleep schedule..."
6565,6568,1.1534160836735017e+18,migraine,2,personal_health,The pulled muscle in my side has now spread to my back somehow. I am in so much pain. At least my left forearm is better. Cleaning my apartment today is going to suck. Especially so since I'm fighting a migraine and my anemia meds as well. 🤕 ☹️
6566,6569,1.1536995553068687e+18,migraine,2,personal_health,everyday I wake up with a fucking migraine 😩
6567,6570,1.1538669551846482e+18,headache,2,personal_health,"Have a raging headache, have no more ibuprofen, and just cried for a solid 20 minutes. 

EVERYTHING IS JUST FINE OVER HERE. https://t.co/ISHCh1dR29"
6568,6571,1.1537366759332618e+18,headache,2,personal_health,Anyway with that done now i had a long running panic attack all last night and barely slept so haha dab whats up! This headache hasnt gone away for 19 hours help
6569,6572,1.1536534647794606e+18,fever,2,personal_health,I have a fever(º_º)
6570,6573,1.1536610913539768e+18,fever,2,personal_health,"Of course I’m SO sick with a fever the day before we leave, but talked to my mom for a half hour and already feel so much better.. i can’t wait to see her🧡"
6571,6574,1.153826809823187e+18,headache,2,personal_health,I’ve had a headache all fucking day and I’m ready to pop 20 Advil’s. I’m over this
6572,6575,1.1538792015372534e+18,migraine,2,personal_health,god i’ve been having such a bad migraine for hours now it hurts so bad
6573,6576,1.1534649443583058e+18,migraine,2,personal_health,Sitting in my dark living room with my migraine pack on my head... One of these days I'll wake up and the pain will be gone... I'll have no clue how to handle it... I've had migraines since I was 8....
6574,6577,1.1540531602998804e+18,headache,2,personal_health,I have a banging fuckin headache 😖this ain’t it chief
6575,6578,1.1540005702331023e+18,headache,2,personal_health,Ive NEVER had such a bad headache
6576,6579,1.1535529646798643e+18,headache,2,personal_health,I have a fat ass headache 🥴
6577,6580,1.1538492139286897e+18,fever,2,personal_health,Mo and crinky think I'm running a fever but I think they r Smely
6578,6581,1.1473705632975872e+18,migraine,2,personal_health,I had this awful migraine last night and I couldn't sleep cause it hurt and I felt nauseous and I'm pretty sure it's cause I was stressed out about today lol
6579,6582,1.158660859863982e+18,cough,2,personal_health,this cough is keeping me awake i’ve had this cough for SEVEN weeks
6580,6583,1.1532179970179318e+18,fever,2,personal_health,"Nothing new guys, still bound to bed...meaning still not able to stream or talk much due to inflamed and swallen tonsils, massive headaches and fever :( https://t.co/qKEETAzayw"
6581,6584,1.153701008834347e+18,headache,2,personal_health,I have a caffeine headache 🥴 #day3
6582,6585,1.1475476054355845e+18,headache,2,personal_health,I'm so rock'n'roll that I'm already curled up in bed at nearly 6pm on a Saturday evening with a book and a whopper of a headache. Bollocks to that. 🙄😕
6583,6586,1.1530936987769037e+18,headache,2,personal_health,need to post but i have a headache
6584,6587,1.1536620896360448e+18,headache,2,personal_health,i have the worst headache ig i need to get my eyesight checked out
6585,6588,1.1590063191495066e+18,cough,2,personal_health,Has anyone else got the most annoying cough known to existence? Pretty sure it’s keeping my entire building up with me coughing my ass off for hours..😭
6586,6589,1.1473237565552435e+18,headache,2,personal_health,"Pollo Tropical - Tampa, Florida -  Immediately got a headache and diarrhea Food Poisoning https://t.co/h7lWqgFz2S https://t.co/SKcEDxjuLK"
6587,6590,1.1475152743563018e+18,migraine,2,personal_health,Gotta crazy ass migraine and cant seem to make it out the house to go get something for it 😩😪
6588,6591,1.1471249999263252e+18,headache,2,personal_health,Hell of a headache.
6589,6592,1.1473393840620134e+18,migraine,2,personal_health,#migraine migraine please go away.
6590,6593,1.1587656984218542e+18,cough,2,personal_health,This cough lasted 1 too many days.
6591,6594,1.153127653144236e+18,migraine,2,personal_health,Getting coffee at 9:20 pm Bc my migraine is beating my ass today #needcaffine 😩
6592,6595,1.1534026022283428e+18,fever,2,personal_health,Nicholas has pink eye in BOTH eyes and a cold/virus that’s causing 102 fever. He is so uncomfortable and I’m trying not to panic. We already got the eye drops and he took them willingly but the poor baby is in so much discomfort. I hate this. 😩😩😩
6593,6596,1.1471607722141737e+18,migraine,2,personal_health,just wake up with worst migraine of my life and without my goodmorning text.. well is time to go in brat mode for a while
6594,6597,1.1474681320612741e+18,headache,2,personal_health,An aura migraine headache! What a treat for a Saturday! I've spent 90 minutes lying in bed with ice pressed to my skull and it has done fuck all so I guess here we are now
6595,6598,1.1475571141451039e+18,headache,2,personal_health,Headache n shit
6596,6599,1.153794012123259e+18,fever,2,personal_health,I need a guest host to help with my &amp;  tina on the show for the rest of the week - Ashly &amp; steph are sick - Ashley has a fever 🥵
6597,6600,1.1534816259314115e+18,fever,2,personal_health,Throwing up like this having a fever and being this sick is not okay.
6598,6601,1.1474176409542083e+18,headache,2,personal_health,"Contacts dry. I have a fuckin headache. And a bum ass nigga hittin my line, I’ll throw up"
6599,6602,1.1538772500449075e+18,headache,2,personal_health,this heat &amp; my damn headache i get so much do not mix well
6600,6603,1.15706718274184e+18,cough,2,personal_health,"Jim, I have a god-damn cough. I have a hell of a cold. You will have to get me something."
6601,6604,1.1541136927845745e+18,headache,2,personal_health,I’ve grown to not like taking medicine cause but i stay with a headache 😩 i guess it’s time to go to the doctor 🙄
6602,6605,1.1583712442799227e+18,cough,2,personal_health,"So my doc is out until the 9th; I have a sinus infection. My cough, the mucus and all other symptoms are present. Should I risk missing work for a second day? :'( I'm a little worried about pissing off my bosses, twitter help."
6603,6606,1.1538225648771277e+18,fever,2,personal_health,Wow Aint life great now i got a fuckin fever wtf
6604,6607,1.1474956062412636e+18,headache,2,personal_health,my whole body is literally aching. my neck still hurts from earlier and i have the biggest headache !1!1!1!!
6605,6608,1.1537074917435638e+18,migraine,2,personal_health,"Getting up later this morning because I woke up with a horrible migraine. Now that the meds kicked in somewhat, I need coffee and pancakes."
6606,6609,1.1540637043395215e+18,fever,2,personal_health,"Bangladesh Travel Advisory On July 24, 2019 - https://t.co/5wo2WGpCt0 section - addition of information about an increase in the number of cases of dengue fever, including in Dhaka"
6607,6610,1.1540777577788703e+18,fever,2,personal_health,I think I had a fever last night and that shit broke a million times while I was sleep. I put the AC on 65 and was still sweating like a bitch 😭 You’d think I’d feel better today but NOPE.
6608,6611,1.153114557407273e+18,migraine,2,personal_health,"Tomorrow I will try to return to work.
I have a horrible migraine right now, but I hope it will be gone by tomorrow. If not, I may take the day, sorry for the delay in commissions and in Patreon rewards, but I hope you understand ;;;;"
6609,6612,1.1536582508328796e+18,migraine,2,personal_health,i think i have a migraine and im like really sensitive to light so im wearing sunglasses rn help
6610,6613,1.1585486558230528e+18,cough,2,personal_health,This blunt cough needs to go
6611,6614,1.1471524264846213e+18,migraine,2,personal_health,This fucking migraine is awful and im stuck working outside w no relief for hours fuck
6612,6615,1.1540988317949256e+18,headache,2,personal_health,this headache tryna hold me back 🤕
6613,6616,1.1532449668789985e+18,headache,2,personal_health,This fucking headache doesn’t let me sleep
6614,6617,1.1471726861345178e+18,headache,2,personal_health,I really want this ear infection/ headache thing I have going on to go away. I have things to do. https://t.co/tl4Osrpm3n
6615,6618,1.147463393659564e+18,headache,2,personal_health,Woke up with a headache 🙄😖🥴
6616,6619,1.1530976022814966e+18,fever,2,personal_health,ive had a fever all day i dont deserve this https://t.co/8mqlaxL6cc
6617,6620,1.147330529055789e+18,headache,2,personal_health,"No stream tonight, or possibly really late. Audio seems broken (driver issue with BSOD), got a headache, still congested, and lack the energy to get everything resolved within the next 30 minutes to go live. Might take a nap instead :)"
6618,6621,1.1472223902351606e+18,migraine,2,personal_health,"Hi 2 day migraine. This pain is cray, please go away. 🤯"
6619,6622,1.1537228487767409e+18,fever,2,personal_health,"Fever, throat infection and cough🥴😫🤮🤧😷🤕"
6620,6623,1.1549692489066332e+18,headache,2,personal_health,Headache to the max😞
6621,6624,1.1534215783671194e+18,migraine,2,personal_health,"I am currently experiencing a rare form of ocular migraine, hallucinating zigzag battlements in an expanding scintillating scotoma in a C shape. This is my 4th, and the 3rd I've had in the last month. Guess I need a brain scan.
I am a great research subject?

#AtypicalNeurology"
6622,6625,1.1537484683279442e+18,fever,2,personal_health,Anyone else’s hay fever make them feel ill?
6623,6626,1.1534206694488064e+18,migraine,2,personal_health,"Got the worst migraine, lock me in a dark room and let me sleep for a week x"
6624,6627,1.1537860653600563e+18,migraine,2,personal_health,"This migraine is kicking my ass today. 
Ugh,make it stop"
6625,6628,1.1471567379018916e+18,headache,2,personal_health,"I've had a killer headache today and am racked with guilt for not getting any work done but I have been emptying my work room to decorate this weekend - I have had one desk and one chest of drawers for my work for SO LONG and now I have a load of new furniture, I can't WAIT"
6626,6629,1.1475125551260344e+18,migraine,2,personal_health,i can't believe i have yet ANOTHER migraine
6627,6630,1.153483521379504e+18,migraine,2,personal_health,This migraine 🤯
6628,6631,1.1473301426179195e+18,headache,2,personal_health,I been had a headache for 3 hours wtf
6629,6632,1.1537841169338696e+18,headache,2,personal_health,Trying to take an afternoon to get up n study later and.. Can’t sleep and Can’t study cuz now I got a headache
6630,6633,1.1535533717286625e+18,headache,2,personal_health,"When you've not had a beer and wake up feeling like you've had 15 pints?? Rotten dry throat, headache, pains everywhere, #gettingold"
6631,6634,1.1584936759550853e+18,cough,2,personal_health,"Saw another doctor today. I liked her much more than my family doctor. She asked me a bunch of questions, gave me one week off, actually took time to check my rib and asked for an x-ray. Also told me I should have a follow up for my cough. My doctor didn't do any of that."
6632,6635,1.1532419183707464e+18,fever,2,personal_health,I'm still not fully recovered from a week long fever. Energy is fully drained.  I enjoy seeing other artist's works and this is one of them. https://t.co/38o2CpMuhE
6633,6636,1.1532075816592916e+18,migraine,2,personal_health,i have an extremely bad migraine right now and instead of going to bed like i told people i would i’m just going to either listen to music or watch brooklyn 99 until like 7-8am.
6634,6637,1.1585026566017065e+18,cough,2,personal_health,i just got over food poisoning and low and fucking behold now i got a runny nose and cough
6635,6638,1.1475471868984607e+18,headache,2,personal_health,Went to bed with a headache and woke up with a headache what the fuckkkkkkkk.
6636,6639,1.153842332694909e+18,headache,2,personal_health,Smash of the Titans: Headache Edition #TennesseeTitans https://t.co/Mx9lmdZ91y
6637,6640,1.1540509709275464e+18,fever,2,personal_health,How my hay fever is making me feel. https://t.co/wI7OPSpSmI
6638,6641,1.1541081533002342e+18,fever,2,personal_health,"It's 40 degrees outside again, I've got my period and I'm stuck with fever whole day, what's freaking next to happen 😔😑"
6639,6642,1.1475373297222205e+18,headache,2,personal_health,I woke up w/ a headache Messin round with nae. Too much alcohol 🥴
6640,6643,1.1537749982485422e+18,fever,2,personal_health,A long day ahead but I'm down with cough and fever. How irritating!
6641,6644,1.147386174115328e+18,headache,2,personal_health,Worst headache blah #justwannasleep #blah
6642,6645,1.1473623599812936e+18,headache,2,personal_health,This intense ass headache won't go away so I can sleep.😐
6643,6646,1.1534640043140424e+18,migraine,2,personal_health,"Migraines with aura bring about a special kind of pain, confusion, and fear. https://t.co/6a8rpQLl6z"
6644,6647,1.154061146548101e+18,migraine,2,personal_health,Heat pack on your head when you have a migraine is the best! Why didn't I think of it sooner?
6645,6648,1.1532723191475118e+18,fever,2,personal_health,"Day 7 with fever, and the body is adapting to it."
6646,6649,1.1540360283252818e+18,headache,2,personal_health,I woke up with the worst headache and I feel sick😩 oh AND I signed up for overtime until 6:30🙄
6647,6650,1.147368961001943e+18,migraine,2,personal_health,this migraine and nausea needs to GO
6648,6651,1.1472955435945738e+18,headache,2,personal_health,Got a bad headache
6649,6652,1.1534892408666112e+18,fever,2,personal_health,Yo how do you workout even tho you don’t want to workout. Ask for a friend who is sick with an ear infection and fever 😅😅
6650,6653,1.1474875208144896e+18,headache,2,personal_health,If my night couldn’t have gotten worse I went and smashed my head off a curb and have a severe headache today 😁👍🏻
6651,6654,1.1585460372519485e+18,cough,2,personal_health,"After a few days fighting a cough, we’re back with our 7 o’clock sweat sessions. As the body gets stronger, so goes the mind.

##strongbodystrongmind #workinprogress #bestlife 
#homegym https://t.co/l9mmJggG2i"
6652,6655,1.15355280449502e+18,fever,2,personal_health,I was throwing up earlier and now I have a fever. Smfh.
6653,6656,1.1470590698254991e+18,migraine,2,personal_health,Guess who has been asleep for the past 27 hours due to a migraine? 🖕🏻 https://t.co/HTBpbvMeMY
6654,6657,1.1537867737612165e+18,fever,2,personal_health,Hay fever really pushing me to my limit tonight
6655,6658,1.158911106691326e+18,cough,2,personal_health,This cough is killing me
6656,6659,1.157052293692326e+18,cough,2,personal_health,I felt better for like an hour this morning till the cough started. https://t.co/KCxlsTtVVi
6657,6660,1.153285583701205e+18,headache,2,personal_health,"Drink lots of water! I found myself mildly dehydrated over the weekend. Headache, low energy.....I guzzled 2 big glasses of water and within minutes I felt MUCH better and my headache was gone. https://t.co/SdAOz35BxA"
6658,6661,1.1532900584028447e+18,migraine,2,personal_health,Having a migraine when you stare at computers all day is a 0/10
6659,6662,1.1584981478884844e+18,cough,2,personal_health,I can't even breathe properly right now because every breath makes me cough.
6660,6663,1.1471396660318536e+18,headache,2,personal_health,Can’t even buy anything for this headache because I left my purse at my uncles house 🤦🏾‍♀️
6661,6664,1.153790419651584e+18,headache,2,personal_health,I'm trying to be good today but I have a headache and I'm exhausted and I just want to lay down.
6662,6665,1.15377605989e+18,migraine,2,personal_health,I’ve really had a migraine all day 🤦🏽‍♀️
6663,6666,1.1536926906404536e+18,migraine,2,personal_health,I’ve been suffering from #migraine since I was 15. As a scientist I’d be very curious to see how my brain looks like! https://t.co/jTKGzMuS5i
6664,6667,1.1539688462498447e+18,fever,2,personal_health,This is the second time this month I’ve gotten a fever after flying home from somewhere
6665,6668,1.15402578138069e+18,migraine,2,personal_health,I have the worst migraine EVER🥺
6666,6669,1.153647681501352e+18,headache,2,personal_health,"Woke up with a massive headache, because I laughed so fucking much yesterday during stream. Overall besides what my friends did I'm really enjoying persona 4 it's a lot more creepier than persona 5"
6667,6670,1.1472634035697377e+18,migraine,2,personal_health,8-hour shift AND a migraine...god help me today 💆‍♀️
6668,6671,1.1475482466231173e+18,migraine,2,personal_health,I’ve had a migraine for 18 hours now. I think I’m dying. Nothing is helping.
6669,6672,1.1471485425756447e+18,migraine,2,personal_health,"This is how I keep the kitchen clean, during a migraine.

#ChronicPain
#housecleaning 
#adulting https://t.co/egMSedyGXX"
6670,6673,1.1473518489506529e+18,migraine,2,personal_health,fell asleep wae a migraine n jumped awake at like half 4 in the fkn morning n it’s worse :((((( will these ever end ?????? canny cope
6671,6674,1.1536788313263022e+18,fever,2,personal_health,Got ginger skin and even worse hay fever. Today is the day I perish.
6672,6675,1.158781012970627e+18,cough,2,personal_health,"Doing seventeen's hit fanchant while having a cough was not a good idea..my cough just gets worse 
#SEVENTEEN_HIT @pledis_17"
6673,6676,1.1535571295439872e+18,headache,2,personal_health,Good morning world.  Thank you for the aches / pains and massive headache.  You are so nice LMAO
6674,6677,1.1471114709303951e+18,migraine,2,personal_health,My migraine is on another level today 😭
6675,6678,1.153764725534032e+18,fever,2,personal_health,Got diagnosed with pneumonia today. Note to self: fever for 8 days plus cough could mean pneumonia!! It's one of those old fashioned sounding ailments but it is real. So happy I know what's wrong so I can feel normal again. Thank you antibiotic finders!
6676,6679,1.153492645731324e+18,migraine,2,personal_health,Migraine attack is leaving me off stream tonight (light and sound sensitivity) but come check out this couple for some fun times! https://t.co/toVHzQU26x
6677,6680,1.1538785068514468e+18,fever,2,personal_health,"One of those little kids at work got me sick, so on top of also dealing with my crippling anxiety today I also have a fever 🙃"
6678,6681,1.147174359674622e+18,migraine,2,personal_health,A migraine 3 hours into work is trash. Get me the fuck outta here.
6679,6682,1.1473577785598525e+18,headache,2,personal_health,"I just woke up and I am still so damn tired. My eyes are burning and I have a headache and I'm grumpy as hell. I don't know if it's the heat, or something else. I'm going to try going back to bed, maybe. I don't know. I'll be back tomorrow for the tater. Sorry folks. https://t.co/0BZV0IZxdA"
6680,6683,1.1534219957968486e+18,headache,2,personal_health,Banging ass headache I just wanna go
6681,6684,1.1538270811150664e+18,headache,2,personal_health,"I've now had this headache for 24 hours with little to no relief. I'm trying to drink more water to compensate for D nursing 200% extra the last four days, but I have a feeling I might call out of work tomorrow, too."
6682,6685,1.1473599963525652e+18,headache,2,personal_health,Gotta meann headache .
6683,6686,1.1534931910118154e+18,migraine,2,personal_health,Recognizing Migraine’s “Painful Truth” https://t.co/Uk8Vo1hDyA
6684,6687,1.1475202686775951e+18,migraine,2,personal_health,Day 3 of this migraine really fucking me hard here.
6685,6688,1.1535532171727135e+18,migraine,2,personal_health,"Online patient access is giving me the option of just two bookable GP appointments, in a month’s time 😬 I’m on day 5 of a hideous migraine. I don’t think I can wait another day, never mind a month!"
6686,6689,1.1473137330453135e+18,migraine,2,personal_health,I have a migraine from hell and I feel like absolute garbage.
6687,6690,1.1475440488462008e+18,headache,2,personal_health,And I have a splitting fucking headache
6688,6691,1.1540330987802296e+18,headache,2,personal_health,Ooooo raging headache
6689,6692,1.1534677629851197e+18,headache,2,personal_health,I have a headache but what's new?
6690,6693,1.147310736219222e+18,migraine,2,personal_health,I’ve been in bed with a migraine all day and starting to feel better just in time to go to bed 🛏 https://t.co/RUxIvkZJak
6691,6694,1.1537080524968387e+18,migraine,2,personal_health,"Sry for the short notice, but I am pushing todays stream to this evening at 6pm MDT. I woke up with a migraine early this morning so it set me back quite a bit. See y'all tonight! 👍"
6692,6695,1.153787491092013e+18,headache,2,personal_health,Hope I actually get more naps in. Fucking headache on top of all this bs pain today.
6693,6696,1.1473341114778952e+18,headache,2,personal_health,I'm getting my 3rd headache this month (which has been less than a week) and again I usually get one headache a year ughhhhh
6694,6697,1.1587047981763584e+18,cough,2,personal_health,this cough has got to go 😩
6695,6698,1.14712110258765e+18,headache,2,personal_health,Woke up with a headache that feels like my skull is going to split. Going to be a long day.
6696,6699,1.15399845300292e+18,migraine,2,personal_health,"Guess who spent all night barely sleeping with a migraine! It’s me, ya girl, bad luck."
6697,6700,1.1541110576837878e+18,migraine,2,personal_health,I have a whole migraine 😑 I need peace of mind
6698,6701,1.1471462738181079e+18,headache,2,personal_health,I didn’t eat nothing yesterday 😩 now I have the worse headache. I just want 2 stacks of pancakes from ihop
6699,6702,1.1541117419339694e+18,headache,2,personal_health,Headache coming in hot
6700,6703,1.153242645306794e+18,fever,2,personal_health,Welp guess who has a fever https://t.co/6ggGIC49Dh
6701,6704,1.1531296156338463e+18,headache,2,personal_health,Headache taking me dooown
6702,6705,1.1541169327711683e+18,headache,2,personal_health,Head hurts. Just took some paracetamol. Hope my headache goes off. Hate this hot weather Xx
6703,6706,1.1540524676775117e+18,headache,2,personal_health,my energy so drained wth... literally got headache everyday i cant anymore😒
6704,6707,1.1538681855333745e+18,migraine,2,personal_health,Had this migraine all day im ready to go to bed already🤕
6705,6708,1.14714977327693e+18,migraine,2,personal_health,Why is waking up with a migraine a thing. Dying from the light &amp; I have so much to do.😭🤮
6706,6709,1.1537144473467986e+18,migraine,2,personal_health,I’ve had a migraine for two days now😭
6707,6710,1.1537955462613115e+18,migraine,2,personal_health,someone poisoned me w pork .. day 2 of this banging ass migraine 🥴
6708,6711,1.1532602392837693e+18,headache,2,personal_health,"So it’s that time of month, and I’m balling my eyes out while watching Hotel for Dogs, suffering from horrible cramps and a headache, craving French style yogurt, and sleepy af. Being a girl is hard.😭😭😭😭😭"
6709,6712,1.1532026985749504e+18,migraine,2,personal_health,How don’t know how tf I survived a day at work with migraine and it’s still not leaving me.
6710,6713,1.147386080007721e+18,headache,2,personal_health,i swear waking up with a headache is one of the most disrespectful things ever
6711,6714,1.153701837742203e+18,migraine,2,personal_health,This migraine has to go omg
6712,6715,1.1472100164763361e+18,migraine,2,personal_health,"I dont get migraine auras very often, (last one was probably 5 years ago) but one just rolled in now and I cant see nothing but jagged eye flashes for at least a hour or so. Advil start working.."
6713,6716,1.153838188617556e+18,fever,2,personal_health,thought the fever would be gone when i wake up but it’s getting worse 😭😭😭 I MISS HOME AND MOM :(( https://t.co/nxSRaCM4wi
6714,6717,1.1537642881185792e+18,fever,2,personal_health,When your dying from hay fever but it’s suppose to be an aviation holiday so you find yourself a good doc on aviation history instead 😎 #aviationhistory https://t.co/C3p75a9Uaz
6715,6718,1.1534937083372913e+18,headache,2,personal_health,"My headache is unreal today 😩 I was trying to fight through it , nope got worse"
6716,6719,1.1471864916610458e+18,migraine,2,personal_health,"Was up all night with a nauseous migraine, Clay stayed up all night with me, curling up on the bed with me and following me back and forth to the bathroom, chirping softly. When I left for work this morning he was tuckered out under the bed. 😭😭😭 This cat you guys."
6717,6720,1.1532460156353823e+18,fever,2,personal_health,"Back to hard grind, after a week of  fever and cold."
6718,6721,1.1574151004011233e+18,cough,2,personal_health,Bro this cough won’t go away. I’m gunna OD on NyQuil tonight. On Jah.
6719,6722,1.1582194984800092e+18,cough,2,personal_health,I feel like I’m literally going to cough my lungs out 🤒
6720,6723,1.1471295996476006e+18,migraine,2,personal_health,"I had a mug of hot chocolate with a chai apple spice tea bag in it last night. I was surprised how yummy it was, even when it hit room temperature. Nursing a #migraine that began last night. Heat warning today. Nothing but self care today. #sicknotweak"
6721,6724,1.1472236514539397e+18,migraine,2,personal_health,"Been in line for hours, I'm getting a migraine
I am not enjoying #animemidwest @animemidwest"
6722,6725,1.154007589438595e+18,headache,2,personal_health,I’ve had the worst headache for the past 3 days and it needs to go
6723,6726,1.1534111411393577e+18,headache,2,personal_health,I actually cannot cope with a headache
6724,6727,1.1538887328876175e+18,migraine,2,personal_health,Lol I have a migraine halp
6725,6728,1.1539844254132838e+18,migraine,2,personal_health,Waking up with a migraine is ghetto
6726,6729,1.1536316610804244e+18,headache,2,personal_health,"Hypertension headache or panic attack was the game I played all day yesterday.

I feel way better this morning."
6727,6730,1.1536245076613366e+18,headache,2,personal_health,"Headache tired ,everything."
6728,6731,1.1534907798699827e+18,fever,2,personal_health,Any tips on how to get over a FEVER ?
6729,6732,1.1471429172967588e+18,migraine,2,personal_health,I wanted to watch Stranger Things s3 but migraine 😞 early night for me..
6730,6733,1.1471363398942556e+18,headache,2,personal_health,I got a fuckin headache 😂
6731,6734,1.153825980093522e+18,fever,2,personal_health,101 fever no fucking wonder
